inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,quantity_reserved,quantity_in_transit,reorder_triggered,last_updated
1058,PRD023,WH01,2024-06-09,678,90,121,0,2024-06-09 00:00:00
1059,PRD042,WH01,2024-06-09,944,75,1,0,2024-06-09 00:00:00
1060,PRD043,WH01,2024-06-09,458,57,190,0,2024-06-09 00:00:00
1061,PRD025,WH01,2024-06-09,1240,249,50,0,2024-06-09 00:00:00
1062,PRD034,WH01,2024-06-09,2165,313,74,0,2024-06-09 00:00:00
1063,PRD015,WH02,2024-06-09,996,161,50,0,2024-06-09 00:00:00
1064,PRD020,WH02,2024-06-09,1658,403,117,0,2024-06-09 00:00:00
1065,PRD046,WH02,2024-06-09,1116,180,116,0,2024-06-09 00:00:00
1066,PRD010,WH02,2024-06-09,511,39,1,0,2024-06-09 00:00:00
1067,PRD030,WH02,2024-06-09,2316,228,93,0,2024-06-09 00:00:00
1068,PRD004,WH02,2024-06-09,388,35,39,0,2024-06-09 00:00:00
1069,PRD042,WH03,2024-06-09,801,156,11,0,2024-06-09 00:00:00
1070,PRD006,WH03,2024-06-09,1755,154,162,0,2024-06-09 00:00:00
1071,PRD029,WH03,2024-06-09,813,84,100,0,2024-06-09 00:00:00
1072,PRD024,WH03,2024-06-09,481,88,61,0,2024-06-09 00:00:00
1073,PRD049,WH03,2024-06-09,237,40,22,0,2024-06-09 00:00:00
1074,PRD035,WH03,2024-06-09,557,125,151,0,2024-06-09 00:00:00
1075,PRD013,WH04,2024-06-09,1631,152,181,0,2024-06-09 00:00:00
1076,PRD049,WH04,2024-06-09,1689,155,106,0,2024-06-09 00:00:00
1077,PRD038,WH04,2024-06-09,1407,325,118,0,2024-06-09 00:00:00
1078,PRD047,WH04,2024-06-09,959,106,72,0,2024-06-09 00:00:00
1079,PRD043,WH04,2024-06-09,837,194,187,0,2024-06-09 00:00:00
1080,PRD036,WH04,2024-06-09,495,45,107,0,2024-06-09 00:00:00
1081,PRD013,WH05,2024-06-09,1428,244,155,0,2024-06-09 00:00:00
1082,PRD048,WH05,2024-06-09,1070,97,171,0,2024-06-09 00:00:00
1083,PRD008,WH05,2024-06-09,767,178,103,0,2024-06-09 00:00:00
1084,PRD031,WH05,2024-06-09,834,133,74,0,2024-06-09 00:00:00
1085,PRD016,WH05,2024-06-09,107,21,56,0,2024-06-09 00:00:00
1086,PRD045,WH05,2024-06-09,443,55,117,0,2024-06-09 00:00:00
1087,PRD035,WH06,2024-06-09,597,91,166,0,2024-06-09 00:00:00
1088,PRD042,WH06,2024-06-09,942,140,33,0,2024-06-09 00:00:00
1089,PRD023,WH06,2024-06-09,588,40,195,0,2024-06-09 00:00:00
1090,PRD020,WH06,2024-06-09,565,139,164,0,2024-06-09 00:00:00
1091,PRD017,WH06,2024-06-09,968,139,147,0,2024-06-09 00:00:00
1092,PRD024,WH06,2024-06-09,681,148,18,0,2024-06-09 00:00:00
1093,PRD014,WH07,2024-06-09,503,112,162,0,2024-06-09 00:00:00
1094,PRD024,WH07,2024-06-09,468,92,170,0,2024-06-09 00:00:00
1095,PRD021,WH07,2024-06-09,1459,77,138,0,2024-06-09 00:00:00
1096,PRD027,WH07,2024-06-09,698,112,48,0,2024-06-09 00:00:00
1097,PRD003,WH07,2024-06-09,1633,272,183,0,2024-06-09 00:00:00
1098,PRD037,WH07,2024-06-09,1615,313,64,0,2024-06-09 00:00:00
1099,PRD019,WH08,2024-06-09,1050,172,44,0,2024-06-09 00:00:00
1100,PRD010,WH08,2024-06-09,969,96,3,0,2024-06-09 00:00:00
1101,PRD013,WH08,2024-06-09,1134,181,106,0,2024-06-09 00:00:00
1102,PRD022,WH08,2024-06-09,473,112,191,0,2024-06-09 00:00:00
1103,PRD015,WH08,2024-06-09,244,28,5,0,2024-06-09 00:00:00
1104,PRD025,WH08,2024-06-09,353,71,58,0,2024-06-09 00:00:00
1105,PRD032,WH01,2024-06-16,1491,293,169,0,2024-06-16 00:00:00
1106,PRD047,WH01,2024-06-16,684,82,121,0,2024-06-16 00:00:00
1107,PRD042,WH01,2024-06-16,835,65,195,0,2024-06-16 00:00:00
1108,PRD050,WH01,2024-06-16,1070,170,17,0,2024-06-16 00:00:00
1109,PRD030,WH01,2024-06-16,504,43,21,0,2024-06-16 00:00:00
1110,PRD011,WH01,2024-06-16,457,104,67,0,2024-06-16 00:00:00
1111,PRD042,WH02,2024-06-16,658,39,140,0,2024-06-16 00:00:00
1112,PRD004,WH02,2024-06-16,419,21,161,0,2024-06-16 00:00:00
1113,PRD034,WH02,2024-06-16,1047,81,86,0,2024-06-16 00:00:00
1114,PRD003,WH02,2024-06-16,748,131,178,0,2024-06-16 00:00:00
1115,PRD005,WH02,2024-06-16,2108,134,108,0,2024-06-16 00:00:00
1116,PRD043,WH02,2024-06-16,530,42,50,0,2024-06-16 00:00:00
1117,PRD014,WH03,2024-06-16,500,88,126,0,2024-06-16 00:00:00
1118,PRD033,WH03,2024-06-16,623,147,20,0,2024-06-16 00:00:00
1119,PRD030,WH03,2024-06-16,1532,356,128,0,2024-06-16 00:00:00
1120,PRD024,WH03,2024-06-16,617,112,91,0,2024-06-16 00:00:00
1121,PRD004,WH03,2024-06-16,411,21,178,0,2024-06-16 00:00:00
1122,PRD040,WH03,2024-06-16,509,79,16,0,2024-06-16 00:00:00
1123,PRD027,WH04,2024-06-16,561,137,151,0,2024-06-16 00:00:00
1124,PRD001,WH04,2024-06-16,502,26,18,0,2024-06-16 00:00:00
1125,PRD002,WH04,2024-06-16,346,73,27,0,2024-06-16 00:00:00
1126,PRD034,WH04,2024-06-16,587,108,4,0,2024-06-16 00:00:00
1127,PRD018,WH04,2024-06-16,2419,510,146,0,2024-06-16 00:00:00
1128,PRD035,WH04,2024-06-16,261,60,63,0,2024-06-16 00:00:00
1129,PRD007,WH05,2024-06-16,2238,389,53,0,2024-06-16 00:00:00
1130,PRD050,WH05,2024-06-16,2043,205,172,0,2024-06-16 00:00:00
1131,PRD034,WH05,2024-06-16,1030,124,138,0,2024-06-16 00:00:00
1132,PRD010,WH05,2024-06-16,826,172,4,0,2024-06-16 00:00:00
1133,PRD016,WH05,2024-06-16,476,31,45,0,2024-06-16 00:00:00
1134,PRD013,WH05,2024-06-16,1586,383,11,0,2024-06-16 00:00:00
1135,PRD030,WH06,2024-06-16,909,169,51,0,2024-06-16 00:00:00
1136,PRD037,WH06,2024-06-16,1562,342,95,0,2024-06-16 00:00:00
1137,PRD016,WH06,2024-06-16,79,14,101,0,2024-06-16 00:00:00
1138,PRD045,WH06,2024-06-16,333,73,74,0,2024-06-16 00:00:00
1139,PRD015,WH06,2024-06-16,1238,249,142,0,2024-06-16 00:00:00
1140,PRD020,WH06,2024-06-16,731,50,154,0,2024-06-16 00:00:00
1141,PRD025,WH07,2024-06-16,134,6,178,1,2024-06-16 00:00:00
1142,PRD050,WH07,2024-06-16,2268,191,180,0,2024-06-16 00:00:00
1143,PRD036,WH07,2024-06-16,680,101,178,0,2024-06-16 00:00:00
1144,PRD031,WH07,2024-06-16,733,100,174,0,2024-06-16 00:00:00
1145,PRD004,WH07,2024-06-16,421,87,108,0,2024-06-16 00:00:00
1146,PRD041,WH07,2024-06-16,1161,189,162,0,2024-06-16 00:00:00
1147,PRD007,WH08,2024-06-16,1237,281,115,0,2024-06-16 00:00:00
1148,PRD034,WH08,2024-06-16,1269,184,172,0,2024-06-16 00:00:00
1149,PRD003,WH08,2024-06-16,1607,95,95,0,2024-06-16 00:00:00
1150,PRD015,WH08,2024-06-16,889,57,71,0,2024-06-16 00:00:00
1151,PRD014,WH08,2024-06-16,613,144,188,0,2024-06-16 00:00:00
1152,PRD045,WH08,2024-06-16,82,18,30,1,2024-06-16 00:00:00
1153,PRD037,WH01,2024-06-23,2113,511,21,0,2024-06-23 00:00:00
1154,PRD043,WH01,2024-06-23,792,132,92,0,2024-06-23 00:00:00
1155,PRD003,WH01,2024-06-23,1996,400,20,0,2024-06-23 00:00:00
1156,PRD012,WH01,2024-06-23,485,93,193,0,2024-06-23 00:00:00
1157,PRD021,WH01,2024-06-23,1438,186,29,0,2024-06-23 00:00:00
1158,PRD002,WH01,2024-06-23,276,18,56,0,2024-06-23 00:00:00
1159,PRD011,WH02,2024-06-23,1140,261,36,0,2024-06-23 00:00:00
1160,PRD037,WH02,2024-06-23,1314,152,0,0,2024-06-23 00:00:00
1161,PRD016,WH02,2024-06-23,742,149,34,0,2024-06-23 00:00:00
1162,PRD049,WH02,2024-06-23,1517,118,193,0,2024-06-23 00:00:00
1163,PRD025,WH02,2024-06-23,745,184,33,0,2024-06-23 00:00:00
1164,PRD044,WH02,2024-06-23,627,122,173,0,2024-06-23 00:00:00
1165,PRD033,WH03,2024-06-23,1775,171,101,0,2024-06-23 00:00:00
1166,PRD048,WH03,2024-06-23,536,34,74,0,2024-06-23 00:00:00
1167,PRD023,WH03,2024-06-23,456,77,187,0,2024-06-23 00:00:00
1168,PRD004,WH03,2024-06-23,341,58,172,0,2024-06-23 00:00:00
1169,PRD007,WH03,2024-06-23,959,162,161,0,2024-06-23 00:00:00
1170,PRD028,WH03,2024-06-23,1383,337,123,0,2024-06-23 00:00:00
1171,PRD021,WH04,2024-06-23,941,89,193,0,2024-06-23 00:00:00
1172,PRD002,WH04,2024-06-23,434,69,12,0,2024-06-23 00:00:00
1173,PRD041,WH04,2024-06-23,375,46,33,0,2024-06-23 00:00:00
1174,PRD018,WH04,2024-06-23,1641,143,38,0,2024-06-23 00:00:00
1175,PRD029,WH04,2024-06-23,340,56,119,0,2024-06-23 00:00:00
1176,PRD032,WH04,2024-06-23,967,121,125,0,2024-06-23 00:00:00
1177,PRD050,WH05,2024-06-23,1831,121,144,0,2024-06-23 00:00:00
1178,PRD040,WH05,2024-06-23,629,50,157,0,2024-06-23 00:00:00
1179,PRD019,WH05,2024-06-23,1064,204,52,0,2024-06-23 00:00:00
1180,PRD016,WH05,2024-06-23,772,136,18,0,2024-06-23 00:00:00
1181,PRD046,WH05,2024-06-23,587,116,80,0,2024-06-23 00:00:00
1182,PRD005,WH05,2024-06-23,1650,187,182,0,2024-06-23 00:00:00
1183,PRD007,WH06,2024-06-23,0,0,9,1,2024-06-23 00:00:00
1184,PRD006,WH06,2024-06-23,1328,93,199,0,2024-06-23 00:00:00
1185,PRD001,WH06,2024-06-23,603,40,113,0,2024-06-23 00:00:00
1186,PRD020,WH06,2024-06-23,1256,171,13,0,2024-06-23 00:00:00
1187,PRD029,WH06,2024-06-23,357,57,52,0,2024-06-23 00:00:00
1188,PRD024,WH06,2024-06-23,455,69,151,0,2024-06-23 00:00:00
1189,PRD007,WH07,2024-06-23,1625,275,3,0,2024-06-23 00:00:00
1190,PRD002,WH07,2024-06-23,131,27,58,0,2024-06-23 00:00:00
1191,PRD006,WH07,2024-06-23,792,176,118,0,2024-06-23 00:00:00
1192,PRD023,WH07,2024-06-23,867,45,158,0,2024-06-23 00:00:00
1193,PRD036,WH07,2024-06-23,488,64,97,0,2024-06-23 00:00:00
1194,PRD048,WH07,2024-06-23,773,159,126,0,2024-06-23 00:00:00
1195,PRD047,WH08,2024-06-23,1035,193,95,0,2024-06-23 00:00:00
1196,PRD036,WH08,2024-06-23,701,58,37,0,2024-06-23 00:00:00
1197,PRD016,WH08,2024-06-23,745,77,7,0,2024-06-23 00:00:00
1198,PRD037,WH08,2024-06-23,2124,220,168,0,2024-06-23 00:00:00
1199,PRD034,WH08,2024-06-23,1651,130,63,0,2024-06-23 00:00:00
1200,PRD011,WH08,2024-06-23,1114,92,156,0,2024-06-23 00:00:00
1201,PRD018,WH01,2024-06-30,1384,138,161,0,2024-06-30 00:00:00
1202,PRD027,WH01,2024-06-30,510,50,171,0,2024-06-30 00:00:00
1203,PRD020,WH01,2024-06-30,1269,222,50,0,2024-06-30 00:00:00
1204,PRD031,WH01,2024-06-30,707,119,140,0,2024-06-30 00:00:00
1205,PRD005,WH01,2024-06-30,253,22,55,0,2024-06-30 00:00:00
1206,PRD024,WH01,2024-06-30,235,16,178,0,2024-06-30 00:00:00
1207,PRD020,WH02,2024-06-30,1068,225,156,0,2024-06-30 00:00:00
1208,PRD001,WH02,2024-06-30,327,37,160,0,2024-06-30 00:00:00
1209,PRD026,WH02,2024-06-30,349,40,148,0,2024-06-30 00:00:00
1210,PRD022,WH02,2024-06-30,585,124,12,0,2024-06-30 00:00:00
1211,PRD040,WH02,2024-06-30,467,103,10,0,2024-06-30 00:00:00
1212,PRD025,WH02,2024-06-30,551,134,16,0,2024-06-30 00:00:00
1213,PRD009,WH03,2024-06-30,608,88,20,0,2024-06-30 00:00:00
1214,PRD020,WH03,2024-06-30,1031,88,83,0,2024-06-30 00:00:00
1215,PRD021,WH03,2024-06-30,1224,158,41,0,2024-06-30 00:00:00
1216,PRD039,WH03,2024-06-30,1644,187,144,0,2024-06-30 00:00:00
1217,PRD045,WH03,2024-06-30,376,74,27,0,2024-06-30 00:00:00
1218,PRD013,WH03,2024-06-30,1129,199,40,0,2024-06-30 00:00:00
1219,PRD037,WH04,2024-06-30,902,110,104,0,2024-06-30 00:00:00
1220,PRD016,WH04,2024-06-30,666,157,123,0,2024-06-30 00:00:00
1221,PRD021,WH04,2024-06-30,903,81,140,0,2024-06-30 00:00:00
1222,PRD025,WH04,2024-06-30,920,229,99,0,2024-06-30 00:00:00
1223,PRD018,WH04,2024-06-30,1052,90,72,0,2024-06-30 00:00:00
1224,PRD026,WH04,2024-06-30,638,129,165,0,2024-06-30 00:00:00
1225,PRD002,WH05,2024-06-30,593,124,99,0,2024-06-30 00:00:00
1226,PRD047,WH05,2024-06-30,1385,299,108,0,2024-06-30 00:00:00
1227,PRD030,WH05,2024-06-30,1924,122,35,0,2024-06-30 00:00:00
1228,PRD046,WH05,2024-06-30,866,190,17,0,2024-06-30 00:00:00
1229,PRD014,WH05,2024-06-30,521,108,53,0,2024-06-30 00:00:00
1230,PRD029,WH05,2024-06-30,1123,207,181,0,2024-06-30 00:00:00
1231,PRD009,WH06,2024-06-30,436,35,12,0,2024-06-30 00:00:00
1232,PRD041,WH06,2024-06-30,755,101,56,0,2024-06-30 00:00:00
1233,PRD020,WH06,2024-06-30,1152,144,52,0,2024-06-30 00:00:00
1234,PRD016,WH06,2024-06-30,871,121,43,0,2024-06-30 00:00:00
1235,PRD017,WH06,2024-06-30,1246,211,12,0,2024-06-30 00:00:00
1236,PRD043,WH06,2024-06-30,495,82,164,0,2024-06-30 00:00:00
1237,PRD035,WH07,2024-06-30,483,100,162,0,2024-06-30 00:00:00
1238,PRD033,WH07,2024-06-30,1332,162,152,0,2024-06-30 00:00:00
1239,PRD045,WH07,2024-06-30,265,60,11,0,2024-06-30 00:00:00
1240,PRD027,WH07,2024-06-30,1272,200,181,0,2024-06-30 00:00:00
1241,PRD050,WH07,2024-06-30,1710,303,152,0,2024-06-30 00:00:00
1242,PRD003,WH07,2024-06-30,621,41,121,0,2024-06-30 00:00:00
1243,PRD050,WH08,2024-06-30,2268,406,83,0,2024-06-30 00:00:00
1244,PRD016,WH08,2024-06-30,753,44,118,0,2024-06-30 00:00:00
1245,PRD043,WH08,2024-06-30,777,191,103,0,2024-06-30 00:00:00
1246,PRD048,WH08,2024-06-30,1146,212,91,0,2024-06-30 00:00:00
1247,PRD023,WH08,2024-06-30,592,76,133,0,2024-06-30 00:00:00
1248,PRD011,WH08,2024-06-30,1298,260,134,0,2024-06-30 00:00:00
1249,PRD028,WH01,2024-07-07,1269,193,56,0,2024-07-07 00:00:00
1250,PRD007,WH01,2024-07-07,2176,334,125,0,2024-07-07 00:00:00
1251,PRD001,WH01,2024-07-07,578,96,116,0,2024-07-07 00:00:00
1252,PRD049,WH01,2024-07-07,2547,420,134,0,2024-07-07 00:00:00
1253,PRD017,WH01,2024-07-07,1273,177,159,0,2024-07-07 00:00:00
1254,PRD015,WH01,2024-07-07,1291,165,74,0,2024-07-07 00:00:00
1255,PRD050,WH02,2024-07-07,1432,170,199,0,2024-07-07 00:00:00
1256,PRD044,WH02,2024-07-07,1394,76,44,0,2024-07-07 00:00:00
1257,PRD038,WH02,2024-07-07,307,21,194,0,2024-07-07 00:00:00
1258,PRD045,WH02,2024-07-07,267,35,156,0,2024-07-07 00:00:00
1259,PRD033,WH02,2024-07-07,915,221,155,0,2024-07-07 00:00:00
1260,PRD010,WH02,2024-07-07,596,43,78,0,2024-07-07 00:00:00
1261,PRD047,WH03,2024-07-07,1543,319,3,0,2024-07-07 00:00:00
1262,PRD010,WH03,2024-07-07,705,108,89,0,2024-07-07 00:00:00
1263,PRD023,WH03,2024-07-07,1139,136,74,0,2024-07-07 00:00:00
1264,PRD020,WH03,2024-07-07,1125,78,142,0,2024-07-07 00:00:00
1265,PRD022,WH03,2024-07-07,795,154,16,0,2024-07-07 00:00:00
1266,PRD030,WH03,2024-07-07,1701,238,58,0,2024-07-07 00:00:00
1267,PRD005,WH04,2024-07-07,1923,422,184,0,2024-07-07 00:00:00
1268,PRD020,WH04,2024-07-07,1470,264,25,0,2024-07-07 00:00:00
1269,PRD003,WH04,2024-07-07,848,157,82,0,2024-07-07 00:00:00
1270,PRD046,WH04,2024-07-07,1283,106,10,0,2024-07-07 00:00:00
1271,PRD008,WH04,2024-07-07,811,200,67,0,2024-07-07 00:00:00
1272,PRD002,WH04,2024-07-07,483,47,94,0,2024-07-07 00:00:00
1273,PRD012,WH05,2024-07-07,301,72,48,0,2024-07-07 00:00:00
1274,PRD036,WH05,2024-07-07,951,91,174,0,2024-07-07 00:00:00
1275,PRD011,WH05,2024-07-07,1084,142,187,0,2024-07-07 00:00:00
1276,PRD022,WH05,2024-07-07,596,51,56,0,2024-07-07 00:00:00
1277,PRD049,WH05,2024-07-07,1630,290,25,0,2024-07-07 00:00:00
1278,PRD028,WH05,2024-07-07,1521,207,113,0,2024-07-07 00:00:00
1279,PRD002,WH06,2024-07-07,239,32,177,0,2024-07-07 00:00:00
1280,PRD048,WH06,2024-07-07,857,43,165,0,2024-07-07 00:00:00
1281,PRD040,WH06,2024-07-07,274,25,60,0,2024-07-07 00:00:00
1282,PRD013,WH06,2024-07-07,1271,134,121,0,2024-07-07 00:00:00
1283,PRD029,WH06,2024-07-07,1004,191,37,0,2024-07-07 00:00:00
1284,PRD038,WH06,2024-07-07,891,186,61,0,2024-07-07 00:00:00
1285,PRD037,WH07,2024-07-07,1427,127,45,0,2024-07-07 00:00:00
1286,PRD007,WH07,2024-07-07,2081,151,140,0,2024-07-07 00:00:00
1287,PRD035,WH07,2024-07-07,725,133,5,0,2024-07-07 00:00:00
1288,PRD012,WH07,2024-07-07,258,38,92,0,2024-07-07 00:00:00
1289,PRD024,WH07,2024-07-07,721,175,107,0,2024-07-07 00:00:00
1290,PRD021,WH07,2024-07-07,989,111,160,0,2024-07-07 00:00:00
1291,PRD025,WH08,2024-07-07,58,6,69,1,2024-07-07 00:00:00
1292,PRD040,WH08,2024-07-07,688,97,168,0,2024-07-07 00:00:00
1293,PRD026,WH08,2024-07-07,543,45,138,0,2024-07-07 00:00:00
1294,PRD038,WH08,2024-07-07,925,170,100,0,2024-07-07 00:00:00
1295,PRD008,WH08,2024-07-07,1377,289,54,0,2024-07-07 00:00:00
1296,PRD023,WH08,2024-07-07,317,74,101,0,2024-07-07 00:00:00
1297,PRD038,WH01,2024-07-14,871,85,3,0,2024-07-14 00:00:00
1298,PRD006,WH01,2024-07-14,1246,91,107,0,2024-07-14 00:00:00
1299,PRD044,WH01,2024-07-14,1119,139,7,0,2024-07-14 00:00:00
1300,PRD009,WH01,2024-07-14,554,43,140,0,2024-07-14 00:00:00
1301,PRD021,WH01,2024-07-14,1150,146,93,0,2024-07-14 00:00:00
1302,PRD008,WH01,2024-07-14,956,161,64,0,2024-07-14 00:00:00
1303,PRD037,WH02,2024-07-14,2500,393,83,0,2024-07-14 00:00:00
1304,PRD025,WH02,2024-07-14,745,174,87,0,2024-07-14 00:00:00
1305,PRD028,WH02,2024-07-14,1493,352,43,0,2024-07-14 00:00:00
1306,PRD012,WH02,2024-07-14,481,40,136,0,2024-07-14 00:00:00
1307,PRD032,WH02,2024-07-14,1860,155,155,0,2024-07-14 00:00:00
1308,PRD041,WH02,2024-07-14,874,94,169,0,2024-07-14 00:00:00
1309,PRD012,WH03,2024-07-14,378,90,54,0,2024-07-14 00:00:00
1310,PRD021,WH03,2024-07-14,1172,172,199,0,2024-07-14 00:00:00
1311,PRD029,WH03,2024-07-14,955,85,154,0,2024-07-14 00:00:00
1312,PRD040,WH03,2024-07-14,719,91,120,0,2024-07-14 00:00:00
1313,PRD004,WH03,2024-07-14,473,76,172,0,2024-07-14 00:00:00
1314,PRD023,WH03,2024-07-14,597,107,9,0,2024-07-14 00:00:00
1315,PRD027,WH04,2024-07-14,1545,228,70,0,2024-07-14 00:00:00
1316,PRD044,WH04,2024-07-14,404,26,66,0,2024-07-14 00:00:00
1317,PRD032,WH04,2024-07-14,2560,143,162,0,2024-07-14 00:00:00
1318,PRD050,WH04,2024-07-14,933,188,98,0,2024-07-14 00:00:00
1319,PRD046,WH04,2024-07-14,974,105,16,0,2024-07-14 00:00:00
1320,PRD029,WH04,2024-07-14,1702,178,17,0,2024-07-14 00:00:00
1321,PRD035,WH05,2024-07-14,217,34,192,0,2024-07-14 00:00:00
1322,PRD019,WH05,2024-07-14,1744,126,113,0,2024-07-14 00:00:00
1323,PRD011,WH05,2024-07-14,1446,105,132,0,2024-07-14 00:00:00
1324,PRD030,WH05,2024-07-14,1915,392,121,0,2024-07-14 00:00:00
1325,PRD037,WH05,2024-07-14,845,181,67,0,2024-07-14 00:00:00
1326,PRD032,WH05,2024-07-14,2039,251,196,0,2024-07-14 00:00:00
1327,PRD049,WH06,2024-07-14,1728,428,148,0,2024-07-14 00:00:00
1328,PRD003,WH06,2024-07-14,1857,130,98,0,2024-07-14 00:00:00
1329,PRD047,WH06,2024-07-14,2022,436,108,0,2024-07-14 00:00:00
1330,PRD029,WH06,2024-07-14,1039,208,187,0,2024-07-14 00:00:00
1331,PRD035,WH06,2024-07-14,576,63,153,0,2024-07-14 00:00:00
1332,PRD014,WH06,2024-07-14,463,115,39,0,2024-07-14 00:00:00
1333,PRD029,WH07,2024-07-14,2222,455,22,0,2024-07-14 00:00:00
1334,PRD017,WH07,2024-07-14,864,84,105,0,2024-07-14 00:00:00
1335,PRD023,WH07,2024-07-14,677,143,108,0,2024-07-14 00:00:00
1336,PRD006,WH07,2024-07-14,1793,300,135,0,2024-07-14 00:00:00
1337,PRD050,WH07,2024-07-14,958,115,102,0,2024-07-14 00:00:00
1338,PRD008,WH07,2024-07-14,512,98,45,0,2024-07-14 00:00:00
1339,PRD041,WH08,2024-07-14,0,0,23,1,2024-07-14 00:00:00
1340,PRD028,WH08,2024-07-14,1316,277,26,0,2024-07-14 00:00:00
1341,PRD011,WH08,2024-07-14,962,157,23,0,2024-07-14 00:00:00
1342,PRD040,WH08,2024-07-14,756,118,23,0,2024-07-14 00:00:00
1343,PRD009,WH08,2024-07-14,415,70,184,0,2024-07-14 00:00:00
1344,PRD014,WH08,2024-07-14,579,48,176,0,2024-07-14 00:00:00
1345,PRD046,WH01,2024-07-21,213,52,22,0,2024-07-21 00:00:00
1346,PRD019,WH01,2024-07-21,1178,218,108,0,2024-07-21 00:00:00
1347,PRD049,WH01,2024-07-21,1849,127,100,0,2024-07-21 00:00:00
1348,PRD037,WH01,2024-07-21,0,0,56,1,2024-07-21 00:00:00
1349,PRD018,WH01,2024-07-21,659,136,2,0,2024-07-21 00:00:00
1350,PRD033,WH01,2024-07-21,742,173,127,0,2024-07-21 00:00:00
1351,PRD018,WH02,2024-07-21,1972,156,196,0,2024-07-21 00:00:00
1352,PRD042,WH02,2024-07-21,866,99,140,0,2024-07-21 00:00:00
1353,PRD009,WH02,2024-07-21,305,30,189,0,2024-07-21 00:00:00
1354,PRD045,WH02,2024-07-21,281,61,100,0,2024-07-21 00:00:00
1355,PRD048,WH02,2024-07-21,1193,153,184,0,2024-07-21 00:00:00
1356,PRD016,WH02,2024-07-21,867,68,125,0,2024-07-21 00:00:00
1357,PRD041,WH03,2024-07-21,291,18,21,0,2024-07-21 00:00:00
1358,PRD018,WH03,2024-07-21,1014,211,53,0,2024-07-21 00:00:00
1359,PRD050,WH03,2024-07-21,2133,434,58,0,2024-07-21 00:00:00
1360,PRD027,WH03,2024-07-21,1198,156,30,0,2024-07-21 00:00:00
1361,PRD025,WH03,2024-07-21,858,171,138,0,2024-07-21 00:00:00
1362,PRD029,WH03,2024-07-21,242,45,9,0,2024-07-21 00:00:00
1363,PRD024,WH04,2024-07-21,0,0,47,1,2024-07-21 00:00:00
1364,PRD030,WH04,2024-07-21,1304,286,179,0,2024-07-21 00:00:00
1365,PRD032,WH04,2024-07-21,844,57,100,0,2024-07-21 00:00:00
1366,PRD021,WH04,2024-07-21,1123,274,101,0,2024-07-21 00:00:00
1367,PRD038,WH04,2024-07-21,1047,185,50,0,2024-07-21 00:00:00
1368,PRD001,WH04,2024-07-21,492,93,35,0,2024-07-21 00:00:00
1369,PRD005,WH05,2024-07-21,1408,209,193,0,2024-07-21 00:00:00
1370,PRD035,WH05,2024-07-21,519,59,103,0,2024-07-21 00:00:00
1371,PRD026,WH05,2024-07-21,473,50,121,0,2024-07-21 00:00:00
1372,PRD014,WH05,2024-07-21,538,85,166,0,2024-07-21 00:00:00
1373,PRD028,WH05,2024-07-21,1016,77,161,0,2024-07-21 00:00:00
1374,PRD047,WH05,2024-07-21,2032,448,168,0,2024-07-21 00:00:00
1375,PRD022,WH06,2024-07-21,394,81,5,0,2024-07-21 00:00:00
1376,PRD044,WH06,2024-07-21,541,76,83,0,2024-07-21 00:00:00
1377,PRD004,WH06,2024-07-21,493,36,174,0,2024-07-21 00:00:00
1378,PRD003,WH06,2024-07-21,1500,332,108,0,2024-07-21 00:00:00
1379,PRD007,WH06,2024-07-21,1340,185,194,0,2024-07-21 00:00:00
1380,PRD041,WH06,2024-07-21,911,45,14,0,2024-07-21 00:00:00
1381,PRD028,WH07,2024-07-21,34,2,195,1,2024-07-21 00:00:00
1382,PRD013,WH07,2024-07-21,1252,296,145,0,2024-07-21 00:00:00
1383,PRD045,WH07,2024-07-21,362,37,32,0,2024-07-21 00:00:00
1384,PRD009,WH07,2024-07-21,505,91,13,0,2024-07-21 00:00:00
1385,PRD042,WH07,2024-07-21,676,67,133,0,2024-07-21 00:00:00
1386,PRD020,WH07,2024-07-21,1658,206,120,0,2024-07-21 00:00:00
1387,PRD042,WH08,2024-07-21,1158,226,192,0,2024-07-21 00:00:00
1388,PRD011,WH08,2024-07-21,2167,435,196,0,2024-07-21 00:00:00
1389,PRD004,WH08,2024-07-21,453,61,12,0,2024-07-21 00:00:00
1390,PRD026,WH08,2024-07-21,624,42,63,0,2024-07-21 00:00:00
1391,PRD041,WH08,2024-07-21,836,57,88,0,2024-07-21 00:00:00
1392,PRD020,WH08,2024-07-21,874,81,147,0,2024-07-21 00:00:00
1393,PRD005,WH01,2024-07-28,2103,292,1,0,2024-07-28 00:00:00
1394,PRD009,WH01,2024-07-28,764,39,119,0,2024-07-28 00:00:00
1395,PRD038,WH01,2024-07-28,821,97,71,0,2024-07-28 00:00:00
1396,PRD015,WH01,2024-07-28,1532,113,6,0,2024-07-28 00:00:00
1397,PRD034,WH01,2024-07-28,1619,359,113,0,2024-07-28 00:00:00
1398,PRD044,WH01,2024-07-28,888,167,15,0,2024-07-28 00:00:00
1399,PRD031,WH02,2024-07-28,684,48,71,0,2024-07-28 00:00:00
1400,PRD005,WH02,2024-07-28,1503,185,123,0,2024-07-28 00:00:00
1401,PRD015,WH02,2024-07-28,467,51,139,0,2024-07-28 00:00:00
1402,PRD025,WH02,2024-07-28,677,85,144,0,2024-07-28 00:00:00
