inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,stock_ratio,anomaly_score,is_anomaly,anomaly_label
727,PRD022,WH02,2024-04-21,611,0.6788888888888889,0.1271,0,Normal
961,PRD022,WH01,2024-05-26,306,0.34,0.0629,0,Normal
1102,PRD022,WH08,2024-06-09,473,0.5255555555555556,0.0693,0,Normal
1210,PRD022,WH02,2024-06-30,585,0.65,0.1088,0,Normal
1265,PRD022,WH03,2024-07-07,795,0.8833333333333333,0.0954,0,Normal
1276,PRD022,WH05,2024-07-07,596,0.6622222222222223,0.1269,0,Normal
1375,PRD022,WH06,2024-07-21,394,0.43777777777777777,0.0944,0,Normal
1508,PRD022,WH04,2024-08-11,537,0.5966666666666667,0.1277,0,Normal
1618,PRD022,WH06,2024-08-25,271,0.3011111111111111,0.0958,0,Normal
1635,PRD022,WH01,2024-09-01,730,0.8111111111111111,0.0816,0,Normal
1639,PRD022,WH02,2024-09-01,739,0.8211111111111111,0.124,0,Normal
1659,PRD022,WH05,2024-09-01,826,0.9177777777777778,0.1097,0,Normal
1663,PRD022,WH06,2024-09-01,664,0.7377777777777778,0.1152,0,Normal
1734,PRD022,WH01,2024-09-15,399,0.44333333333333336,0.0623,0,Normal
1809,PRD022,WH06,2024-09-22,657,0.73,0.1338,0,Normal
1819,PRD022,WH08,2024-09-22,480,0.5333333333333333,0.0878,0,Normal
1840,PRD022,WH03,2024-09-29,379,0.4211111111111111,0.113,0,Normal
1863,PRD022,WH07,2024-09-29,491,0.5455555555555556,0.1112,0,Normal
1917,PRD022,WH08,2024-10-06,693,0.77,0.0984,0,Normal
2075,PRD022,WH02,2024-11-03,311,0.34555555555555556,0.089,0,Normal
2165,PRD022,WH01,2024-11-17,526,0.5844444444444444,0.0815,0,Normal
2244,PRD022,WH06,2024-11-24,593,0.6588888888888889,0.116,0,Normal
2333,PRD022,WH05,2024-12-08,674,0.7488888888888889,0.1285,0,Normal
2339,PRD022,WH06,2024-12-08,668,0.7422222222222222,0.1261,0,Normal
2349,PRD022,WH08,2024-12-08,483,0.5366666666666666,0.0975,0,Normal
2383,PRD022,WH06,2024-12-15,440,0.4888888888888889,0.1226,0,Normal
2422,PRD022,WH04,2024-12-22,301,0.33444444444444443,0.0967,0,Normal
8,PRD023,WH02,2024-01-07,652,0.57243195785777,0.1018,0,Normal
38,PRD023,WH07,2024-01-07,444,0.38981562774363476,0.107,0,Normal
141,PRD023,WH08,2024-01-21,1061,0.9315188762071993,0.0562,0,Normal
217,PRD023,WH05,2024-02-04,947,0.8314310798946444,0.1245,0,Normal
333,PRD023,WH08,2024-02-18,833,0.7313432835820896,0.1082,0,Normal
382,PRD023,WH08,2024-02-25,488,0.42844600526777876,0.1129,0,Normal
390,PRD023,WH01,2024-03-03,488,0.42844600526777876,0.0607,0,Normal
513,PRD023,WH06,2024-03-17,1139,1.0,0.0926,0,Normal
697,PRD023,WH05,2024-04-14,202,0.17734855136084285,0.0718,0,Normal
776,PRD023,WH02,2024-04-28,933,0.8191395961369623,0.1341,0,Normal
833,PRD023,WH03,2024-05-05,485,0.42581211589113255,0.1326,0,Normal
850,PRD023,WH06,2024-05-05,576,0.5057067603160668,0.1238,0,Normal
923,PRD023,WH02,2024-05-19,737,0.6470588235294118,0.1508,0,Normal
1013,PRD023,WH01,2024-06-02,0,0.0,-0.0132,1,Anomaly
1025,PRD023,WH03,2024-06-02,871,0.7647058823529411,0.1487,0,Normal
1058,PRD023,WH01,2024-06-09,678,0.5952589991220368,0.1277,0,Normal
1089,PRD023,WH06,2024-06-09,588,0.5162423178226514,0.0972,0,Normal
1167,PRD023,WH03,2024-06-23,456,0.4003511852502195,0.1082,0,Normal
1192,PRD023,WH07,2024-06-23,867,0.7611940298507462,0.1133,0,Normal
1247,PRD023,WH08,2024-06-30,592,0.5197541703248464,0.1278,0,Normal
1263,PRD023,WH03,2024-07-07,1139,1.0,0.0925,0,Normal
1296,PRD023,WH08,2024-07-07,317,0.2783143107989464,0.0854,0,Normal
1314,PRD023,WH03,2024-07-14,597,0.52414398595259,0.1149,0,Normal
1335,PRD023,WH07,2024-07-14,677,0.5943810359964882,0.1415,0,Normal
1580,PRD023,WH08,2024-08-18,533,0.4679543459174715,0.0977,0,Normal
1587,PRD023,WH01,2024-08-25,984,0.8639157155399473,0.1066,0,Normal
1594,PRD023,WH02,2024-08-25,547,0.48024582967515367,0.131,0,Normal
1597,PRD023,WH03,2024-08-25,692,0.607550482879719,0.1459,0,Normal
1626,PRD023,WH07,2024-08-25,1079,0.9473222124670764,0.086,0,Normal
1638,PRD023,WH01,2024-09-01,680,0.5970149253731343,0.0929,0,Normal
1650,PRD023,WH03,2024-09-01,552,0.48463564530289727,0.1464,0,Normal
1725,PRD023,WH08,2024-09-08,952,0.835820895522388,0.1148,0,Normal
1823,PRD023,WH08,2024-09-22,729,0.6400351185250219,0.0911,0,Normal
1865,PRD023,WH07,2024-09-29,1139,1.0,0.0887,0,Normal
1892,PRD023,WH04,2024-10-06,608,0.533801580333626,0.1575,0,Normal
1928,PRD023,WH02,2024-10-13,527,0.4626865671641791,0.1278,0,Normal
1944,PRD023,WH04,2024-10-13,349,0.3064091308165057,0.1066,0,Normal
2013,PRD023,WH08,2024-10-20,720,0.6321334503950834,0.1322,0,Normal
2065,PRD023,WH01,2024-11-03,399,0.35030728709394204,0.0879,0,Normal
2071,PRD023,WH02,2024-11-03,838,0.7357330992098332,0.1372,0,Normal
2081,PRD023,WH03,2024-11-03,94,0.08252853380158033,0.035,0,Normal
2191,PRD023,WH06,2024-11-17,222,0.19490781387181738,0.0968,0,Normal
2209,PRD023,WH01,2024-11-24,452,0.3968393327480246,0.1003,0,Normal
2317,PRD023,WH03,2024-12-08,316,0.2774363476733977,0.1114,0,Normal
2324,PRD023,WH04,2024-12-08,624,0.5478489903424056,0.1545,0,Normal
2374,PRD023,WH04,2024-12-15,357,0.31343283582089554,0.0908,0,Normal
2410,PRD023,WH02,2024-12-22,988,0.8674275680421423,0.128,0,Normal
2415,PRD023,WH03,2024-12-22,1112,0.9762949956101844,0.0445,0,Normal
11,PRD024,WH02,2024-01-07,771,0.8039624608967675,0.1219,0,Normal
36,PRD024,WH06,2024-01-07,0,0.0,0.0087,0,Normal
77,PRD024,WH05,2024-01-14,831,0.8665276329509907,0.0911,0,Normal
172,PRD024,WH05,2024-01-28,500,0.5213764337851929,0.1328,0,Normal
190,PRD024,WH08,2024-01-28,515,0.5370177267987487,0.1005,0,Normal
232,PRD024,WH07,2024-02-04,733,0.7643378519290928,0.1001,0,Normal
404,PRD024,WH04,2024-03-03,353,0.3680917622523462,0.1215,0,Normal
420,PRD024,WH06,2024-03-03,742,0.7737226277372263,0.1284,0,Normal
425,PRD024,WH07,2024-03-03,399,0.41605839416058393,0.1066,0,Normal
438,PRD024,WH01,2024-03-10,304,0.3169968717413973,0.0753,0,Normal
445,PRD024,WH03,2024-03-10,622,0.64859228362878,0.1315,0,Normal
570,PRD024,WH07,2024-03-24,496,0.5172054223149114,0.0982,0,Normal
596,PRD024,WH04,2024-03-31,830,0.8654848800834203,0.1331,0,Normal
650,PRD024,WH05,2024-04-07,603,0.6287799791449427,0.1469,0,Normal
657,PRD024,WH06,2024-04-07,671,0.6996871741397289,0.1056,0,Normal
677,PRD024,WH01,2024-04-14,164,0.1710114702815433,0.0363,0,Normal
730,PRD024,WH02,2024-04-21,843,0.8790406673618353,0.1129,0,Normal
758,PRD024,WH07,2024-04-21,457,0.4765380604796663,0.1183,0,Normal
781,PRD024,WH03,2024-04-28,457,0.4765380604796663,0.1254,0,Normal
857,PRD024,WH07,2024-05-05,420,0.43795620437956206,0.1146,0,Normal
865,PRD024,WH01,2024-05-12,621,0.6475495307612096,0.1184,0,Normal
977,PRD024,WH03,2024-05-26,370,0.3858185610010427,0.1179,0,Normal
985,PRD024,WH05,2024-05-26,375,0.3910323253388947,0.1005,0,Normal
995,PRD024,WH06,2024-05-26,959,1.0,0.0856,0,Normal
1072,PRD024,WH03,2024-06-09,481,0.5015641293013556,0.1425,0,Normal
1092,PRD024,WH06,2024-06-09,681,0.7101147028154328,0.1136,0,Normal
1094,PRD024,WH07,2024-06-09,468,0.4880083420229406,0.1073,0,Normal
1120,PRD024,WH03,2024-06-16,617,0.643378519290928,0.1451,0,Normal
1188,PRD024,WH06,2024-06-23,455,0.4744525547445255,0.1252,0,Normal
1206,PRD024,WH01,2024-06-30,235,0.24504692387904067,0.0229,0,Normal
1289,PRD024,WH07,2024-07-07,721,0.7518248175182481,0.1213,0,Normal
1363,PRD024,WH04,2024-07-21,0,0.0,0.0108,0,Normal
1437,PRD024,WH08,2024-07-28,736,0.7674661105318039,0.1046,0,Normal
1470,PRD024,WH05,2024-08-04,492,0.5130344108446299,0.1157,0,Normal
1489,PRD024,WH01,2024-08-11,699,0.7288842544316997,0.0947,0,Normal
1674,PRD024,WH07,2024-09-01,576,0.6006256517205423,0.1101,0,Normal
1684,PRD024,WH01,2024-09-08,209,0.21793534932221065,0.0459,0,Normal
1763,PRD024,WH06,2024-09-15,179,0.18665276329509906,0.0468,0,Normal
1849,PRD024,WH05,2024-09-29,548,0.5714285714285714,0.1353,0,Normal
1916,PRD024,WH08,2024-10-06,320,0.33368091762252344,0.0865,0,Normal
1979,PRD024,WH02,2024-10-20,266,0.2773722627737226,0.1026,0,Normal
2048,PRD024,WH06,2024-10-27,605,0.6308654848800834,0.1216,0,Normal
2158,PRD024,WH08,2024-11-10,758,0.7904066736183525,0.1028,0,Normal
2161,PRD024,WH01,2024-11-17,445,0.4640250260688217,0.1005,0,Normal
2207,PRD024,WH08,2024-11-17,542,0.5651720542231491,0.0804,0,Normal
2217,PRD024,WH02,2024-11-24,722,0.7528675703858185,0.1241,0,Normal
2284,PRD024,WH05,2024-12-01,582,0.6068821689259646,0.1539,0,Normal
2300,PRD024,WH08,2024-12-01,959,1.0,0.0573,0,Normal
2384,PRD024,WH06,2024-12-15,450,0.4692387904066736,0.1349,0,Normal
53,PRD025,WH01,2024-01-14,665,0.4573590096286107,0.1055,0,Normal
71,PRD025,WH04,2024-01-14,210,0.14442916093535077,0.0895,0,Normal
143,PRD025,WH08,2024-01-21,427,0.2936726272352132,0.0963,0,Normal
147,PRD025,WH01,2024-01-28,1087,0.7475928473177441,0.1136,0,Normal
159,PRD025,WH03,2024-01-28,609,0.4188445667125172,0.1284,0,Normal
179,PRD025,WH06,2024-01-28,907,0.6237964236588721,0.1305,0,Normal
202,PRD025,WH02,2024-02-04,1038,0.7138927097661623,0.1255,0,Normal
342,PRD025,WH01,2024-02-25,1380,0.9491059147180193,0.0771,0,Normal
388,PRD025,WH01,2024-03-03,747,0.5137551581843192,0.1177,0,Normal
423,PRD025,WH07,2024-03-03,695,0.4779917469050894,0.1361,0,Normal
436,PRD025,WH01,2024-03-10,340,0.23383768913342504,0.0554,0,Normal
557,PRD025,WH05,2024-03-24,1133,0.7792297111416782,0.0946,0,Normal
614,PRD025,WH07,2024-03-31,870,0.5983493810178817,0.13,0,Normal
647,PRD025,WH04,2024-04-07,954,0.656121045392022,0.1551,0,Normal
706,PRD025,WH06,2024-04-14,1033,0.7104539202200826,0.126,0,Normal
766,PRD025,WH08,2024-04-21,1071,0.7365887207702888,0.0911,0,Normal
840,PRD025,WH04,2024-05-05,596,0.40990371389270974,0.1392,0,Normal
894,PRD025,WH05,2024-05-12,522,0.35900962861072905,0.1026,0,Normal
921,PRD025,WH02,2024-05-19,1186,0.8156808803301238,0.1268,0,Normal
1061,PRD025,WH01,2024-06-09,1240,0.8528198074277854,0.0963,0,Normal
1104,PRD025,WH08,2024-06-09,353,0.24277854195323245,0.0953,0,Normal
1141,PRD025,WH07,2024-06-16,134,0.0921595598349381,0.0249,0,Normal
1163,PRD025,WH02,2024-06-23,745,0.5123796423658872,0.1215,0,Normal
1212,PRD025,WH02,2024-06-30,551,0.37895460797799174,0.0891,0,Normal
1222,PRD025,WH04,2024-06-30,920,0.6327372764786795,0.1434,0,Normal
1291,PRD025,WH08,2024-07-07,58,0.039889958734525444,0.0147,0,Normal
1304,PRD025,WH02,2024-07-14,745,0.5123796423658872,0.1376,0,Normal
1361,PRD025,WH03,2024-07-21,858,0.5900962861072903,0.1475,0,Normal
1402,PRD025,WH02,2024-07-28,677,0.4656121045392022,0.1377,0,Normal
1429,PRD025,WH07,2024-07-28,878,0.6038514442916093,0.1233,0,Normal
1483,PRD025,WH08,2024-08-04,595,0.4092159559834938,0.1292,0,Normal
1511,PRD025,WH04,2024-08-11,1324,0.9105914718019257,0.1222,0,Normal
1584,PRD025,WH08,2024-08-18,915,0.6292984869325997,0.1065,0,Normal
1593,PRD025,WH02,2024-08-25,1184,0.8143053645116919,0.1245,0,Normal
1649,PRD025,WH03,2024-09-01,869,0.5976616231086658,0.1358,0,Normal
1682,PRD025,WH01,2024-09-08,427,0.2936726272352132,0.0774,0,Normal
1693,PRD025,WH03,2024-09-08,360,0.24759284731774414,0.0802,0,Normal
1713,PRD025,WH06,2024-09-08,1367,0.9401650618982118,0.0898,0,Normal
1728,PRD025,WH08,2024-09-08,504,0.3466299862448418,0.1011,0,Normal
1855,PRD025,WH06,2024-09-29,586,0.4030261348005502,0.1347,0,Normal
1954,PRD025,WH06,2024-10-13,485,0.33356258596973865,0.0902,0,Normal
2000,PRD025,WH06,2024-10-20,726,0.49931224209078406,0.1232,0,Normal
2025,PRD025,WH02,2024-10-27,787,0.5412654745529574,0.1319,0,Normal
2037,PRD025,WH04,2024-10-27,1032,0.7097661623108665,0.1119,0,Normal
2057,PRD025,WH07,2024-10-27,1262,0.8679504814305364,0.1132,0,Normal
2083,PRD025,WH04,2024-11-03,721,0.4958734525447043,0.1305,0,Normal
2110,PRD025,WH08,2024-11-03,556,0.38239339752407153,0.0963,0,Normal
2122,PRD025,WH02,2024-11-10,882,0.6066024759284732,0.1244,0,Normal
2204,PRD025,WH08,2024-11-17,1080,0.7427785419532325,0.0912,0,Normal
2297,PRD025,WH07,2024-12-01,425,0.2922971114167813,0.0934,0,Normal
2304,PRD025,WH08,2024-12-01,1115,0.7668500687757909,0.1033,0,Normal
2335,PRD025,WH06,2024-12-08,561,0.3858321870701513,0.1197,0,Normal
2379,PRD025,WH05,2024-12-15,786,0.5405777166437414,0.1288,0,Normal
2444,PRD025,WH08,2024-12-22,772,0.530949105914718,0.1136,0,Normal
60,PRD026,WH02,2024-01-14,854,0.8813209494324046,0.1245,0,Normal
89,PRD026,WH07,2024-01-14,563,0.5810113519091847,0.1011,0,Normal
151,PRD026,WH02,2024-01-28,969,1.0,0.0841,0,Normal
180,PRD026,WH06,2024-01-28,921,0.9504643962848297,0.0875,0,Normal
243,PRD026,WH01,2024-02-11,360,0.3715170278637771,0.0811,0,Normal
297,PRD026,WH02,2024-02-18,830,0.8565531475748194,0.1196,0,Normal
354,PRD026,WH03,2024-02-25,735,0.7585139318885449,0.0915,0,Normal
418,PRD026,WH06,2024-03-03,343,0.3539731682146543,0.1021,0,Normal
548,PRD026,WH04,2024-03-24,348,0.3591331269349845,0.1086,0,Normal
675,PRD026,WH01,2024-04-14,294,0.30340557275541796,0.0669,0,Normal
724,PRD026,WH01,2024-04-21,392,0.40454076367389064,0.0703,0,Normal
732,PRD026,WH02,2024-04-21,443,0.45717234262125905,0.1105,0,Normal
792,PRD026,WH04,2024-04-28,745,0.7688338493292054,0.1069,0,Normal
826,PRD026,WH02,2024-05-05,602,0.6212590299277606,0.1367,0,Normal
834,PRD026,WH03,2024-05-05,679,0.7007223942208463,0.1261,0,Normal
858,PRD026,WH07,2024-05-05,770,0.7946336429308566,0.1133,0,Normal
922,PRD026,WH02,2024-05-19,365,0.3766769865841073,0.1064,0,Normal
1209,PRD026,WH02,2024-06-30,349,0.36016511867905054,0.0931,0,Normal
1224,PRD026,WH04,2024-06-30,638,0.6584107327141383,0.1364,0,Normal
1293,PRD026,WH08,2024-07-07,543,0.5603715170278638,0.1067,0,Normal
1371,PRD026,WH05,2024-07-21,473,0.48813209494324045,0.1244,0,Normal
1390,PRD026,WH08,2024-07-21,624,0.6439628482972136,0.1063,0,Normal
1443,PRD026,WH01,2024-08-04,542,0.5593395252837977,0.1039,0,Normal
1520,PRD026,WH06,2024-08-11,421,0.434468524251806,0.1173,0,Normal
1565,PRD026,WH05,2024-08-18,870,0.8978328173374613,0.1167,0,Normal
1615,PRD026,WH06,2024-08-25,697,0.7192982456140351,0.0836,0,Normal
1631,PRD026,WH08,2024-08-25,208,0.21465428276573786,0.0597,0,Normal
1715,PRD026,WH06,2024-09-08,475,0.49019607843137253,0.1233,0,Normal
1731,PRD026,WH01,2024-09-15,679,0.7007223942208463,0.1013,0,Normal
1920,PRD026,WH08,2024-10-06,816,0.8421052631578947,0.0753,0,Normal
1955,PRD026,WH06,2024-10-13,969,1.0,0.096,0,Normal
1962,PRD026,WH07,2024-10-13,541,0.5583075335397317,0.1209,0,Normal
1986,PRD026,WH03,2024-10-20,481,0.49638802889576883,0.0976,0,Normal
2123,PRD026,WH02,2024-11-10,475,0.49019607843137253,0.1267,0,Normal
2132,PRD026,WH04,2024-11-10,528,0.544891640866873,0.1365,0,Normal
2173,PRD026,WH03,2024-11-17,462,0.47678018575851394,0.1311,0,Normal
2232,PRD026,WH04,2024-11-24,356,0.3673890608875129,0.1013,0,Normal
2319,PRD026,WH03,2024-12-08,753,0.7770897832817337,0.1165,0,Normal
2375,PRD026,WH04,2024-12-15,601,0.6202270381836945,0.141,0,Normal
2401,PRD026,WH01,2024-12-22,729,0.7523219814241486,0.1033,0,Normal
2474,PRD026,WH05,2024-12-29,688,0.7100103199174407,0.1368,0,Normal
46,PRD027,WH08,2024-01-07,951,0.6155339805825243,0.1109,0,Normal
83,PRD027,WH06,2024-01-14,609,0.3941747572815534,0.1348,0,Normal
105,PRD027,WH02,2024-01-21,644,0.4168284789644013,0.1225,0,Normal
135,PRD027,WH07,2024-01-21,881,0.5702265372168285,0.1131,0,Normal
144,PRD027,WH08,2024-01-21,473,0.3061488673139159,0.0988,0,Normal
161,PRD027,WH03,2024-01-28,940,0.6084142394822006,0.1324,0,Normal
249,PRD027,WH02,2024-02-11,1008,0.6524271844660194,0.0974,0,Normal
262,PRD027,WH04,2024-02-11,348,0.22524271844660193,0.0693,0,Normal
305,PRD027,WH03,2024-02-18,1289,0.8343042071197411,0.1039,0,Normal
314,PRD027,WH05,2024-02-18,725,0.4692556634304207,0.1477,0,Normal
319,PRD027,WH06,2024-02-18,609,0.3941747572815534,0.1192,0,Normal
326,PRD027,WH07,2024-02-18,1153,0.7462783171521036,0.0861,0,Normal
338,PRD027,WH01,2024-02-25,824,0.5333333333333333,0.1282,0,Normal
371,PRD027,WH06,2024-02-25,1284,0.8310679611650486,0.1163,0,Normal
439,PRD027,WH02,2024-03-10,792,0.512621359223301,0.1253,0,Normal
471,PRD027,WH07,2024-03-10,1545,1.0,0.0684,0,Normal
497,PRD027,WH03,2024-03-17,1213,0.7851132686084142,0.125,0,Normal
510,PRD027,WH05,2024-03-17,1082,0.7003236245954693,0.1271,0,Normal
542,PRD027,WH03,2024-03-24,1130,0.7313915857605178,0.1118,0,Normal
615,PRD027,WH07,2024-03-31,1097,0.7100323624595469,0.1379,0,Normal
649,PRD027,WH05,2024-04-07,674,0.4362459546925566,0.1277,0,Normal
673,PRD027,WH01,2024-04-14,410,0.26537216828478966,0.0384,0,Normal
700,PRD027,WH05,2024-04-14,483,0.312621359223301,0.0932,0,Normal
896,PRD027,WH06,2024-05-12,441,0.2854368932038835,0.1151,0,Normal
938,PRD027,WH05,2024-05-19,801,0.5184466019417475,0.1322,0,Normal
986,PRD027,WH05,2024-05-26,419,0.27119741100323624,0.1019,0,Normal
1004,PRD027,WH08,2024-05-26,1136,0.7352750809061489,0.0918,0,Normal
1015,PRD027,WH02,2024-06-02,1366,0.8841423948220065,0.1055,0,Normal
1038,PRD027,WH05,2024-06-02,759,0.4912621359223301,0.1555,0,Normal
1053,PRD027,WH08,2024-06-02,739,0.47831715210355985,0.1247,0,Normal
1096,PRD027,WH07,2024-06-09,698,0.4517799352750809,0.1305,0,Normal
1123,PRD027,WH04,2024-06-16,561,0.36310679611650487,0.1382,0,Normal
1202,PRD027,WH01,2024-06-30,510,0.3300970873786408,0.0774,0,Normal
1240,PRD027,WH07,2024-06-30,1272,0.8233009708737864,0.1007,0,Normal
1315,PRD027,WH04,2024-07-14,1545,1.0,0.0732,0,Normal
1360,PRD027,WH03,2024-07-21,1198,0.7754045307443366,0.1143,0,Normal
1411,PRD027,WH04,2024-07-28,1337,0.8653721682847897,0.0989,0,Normal
1436,PRD027,WH08,2024-07-28,1180,0.7637540453074434,0.0819,0,Normal
1534,PRD027,WH08,2024-08-11,1112,0.7197411003236246,0.102,0,Normal
1573,PRD027,WH07,2024-08-18,304,0.19676375404530744,0.0864,0,Normal
1645,PRD027,WH03,2024-09-01,1121,0.7255663430420712,0.0985,0,Normal
1666,PRD027,WH06,2024-09-01,696,0.45048543689320386,0.1283,0,Normal
1695,PRD027,WH03,2024-09-08,839,0.543042071197411,0.1464,0,Normal
1718,PRD027,WH07,2024-09-08,471,0.3048543689320388,0.0954,0,Normal
1726,PRD027,WH08,2024-09-08,569,0.36828478964401296,0.1057,0,Normal
1743,PRD027,WH03,2024-09-15,894,0.5786407766990291,0.1216,0,Normal
1775,PRD027,WH08,2024-09-15,1203,0.7786407766990291,0.0568,0,Normal
1832,PRD027,WH02,2024-09-29,708,0.458252427184466,0.1247,0,Normal
1886,PRD027,WH03,2024-10-06,1202,0.7779935275080906,0.1232,0,Normal
1894,PRD027,WH04,2024-10-06,1545,1.0,0.0363,0,Normal
2001,PRD027,WH06,2024-10-20,944,0.6110032362459547,0.1366,0,Normal
2022,PRD027,WH01,2024-10-27,657,0.42524271844660194,0.1064,0,Normal
2109,PRD027,WH08,2024-11-03,1056,0.683495145631068,0.0755,0,Normal
2224,PRD027,WH03,2024-11-24,574,0.37152103559870553,0.1415,0,Normal
2248,PRD027,WH07,2024-11-24,598,0.3870550161812298,0.0663,0,Normal
2346,PRD027,WH07,2024-12-08,849,0.5495145631067961,0.1006,0,Normal
2397,PRD027,WH08,2024-12-15,656,0.42459546925566344,0.1089,0,Normal
2412,PRD027,WH02,2024-12-22,938,0.6071197411003236,0.1221,0,Normal
2423,PRD027,WH04,2024-12-22,1122,0.7262135922330097,0.1435,0,Normal
2432,PRD027,WH06,2024-12-22,1067,0.6906148867313916,0.1258,0,Normal
2461,PRD027,WH03,2024-12-29,674,0.4362459546925566,0.1462,0,Normal
25,PRD028,WH05,2024-01-07,1657,0.7555859553123575,0.027,0,Normal
67,PRD028,WH04,2024-01-14,1459,0.6652986776105791,0.0476,0,Normal
78,PRD028,WH05,2024-01-14,877,0.39990880072959417,0.1226,0,Normal
111,PRD028,WH03,2024-01-21,1840,0.8390332877336981,-0.0024,1,Anomaly
189,PRD028,WH08,2024-01-28,902,0.4113087095303238,0.0636,0,Normal
196,PRD028,WH01,2024-02-04,925,0.421796625626995,0.0905,0,Normal
218,PRD028,WH05,2024-02-04,790,0.3602371181030552,0.0846,0,Normal
290,PRD028,WH01,2024-02-18,1566,0.7140902872777017,0.0284,0,Normal
367,PRD028,WH06,2024-02-25,1258,0.5736434108527132,0.073,0,Normal
494,PRD028,WH03,2024-03-17,1242,0.5663474692202463,0.084,0,Normal
521,PRD028,WH07,2024-03-17,2193,1.0,-0.0467,1,Anomaly
554,PRD028,WH05,2024-03-24,950,0.4331965344277246,0.1249,0,Normal
560,PRD028,WH06,2024-03-24,541,0.24669402644778843,0.113,0,Normal
636,PRD028,WH02,2024-04-07,1146,0.5225718194254446,0.0857,0,Normal
731,PRD028,WH02,2024-04-21,945,0.43091655266757867,0.106,0,Normal
737,PRD028,WH03,2024-04-21,1432,0.6529867761057911,0.0681,0,Normal
744,PRD028,WH04,2024-04-21,1065,0.4856361149110807,0.1172,0,Normal
745,PRD028,WH05,2024-04-21,1204,0.5490196078431373,0.1005,0,Normal
800,PRD028,WH06,2024-04-28,823,0.3752849977200182,0.0947,0,Normal
854,PRD028,WH07,2024-05-05,2121,0.9671682626538988,-0.0508,1,Anomaly
1012,PRD028,WH01,2024-06-02,1463,0.6671226630186958,0.0132,0,Normal
1032,PRD028,WH04,2024-06-02,615,0.280437756497948,0.1125,0,Normal
1170,PRD028,WH03,2024-06-23,1383,0.6306429548563611,0.0347,0,Normal
1249,PRD028,WH01,2024-07-07,1269,0.5786593707250342,0.0571,0,Normal
1278,PRD028,WH05,2024-07-07,1521,0.6935704514363885,0.0802,0,Normal
1305,PRD028,WH02,2024-07-14,1493,0.6808025535795713,0.0098,0,Normal
1340,PRD028,WH08,2024-07-14,1316,0.6000911992704059,0.0318,0,Normal
1373,PRD028,WH05,2024-07-21,1016,0.4632922936616507,0.1057,0,Normal
1381,PRD028,WH07,2024-07-21,34,0.015503875968992248,-0.016,1,Anomaly
1471,PRD028,WH06,2024-08-04,1909,0.8704970360237118,-0.0181,1,Anomaly
1564,PRD028,WH05,2024-08-18,884,0.40310077519379844,0.1137,0,Normal
1707,PRD028,WH05,2024-09-08,2116,0.9648882808937529,-0.0513,1,Anomaly
1848,PRD028,WH04,2024-09-29,1128,0.5143638850889193,0.0715,0,Normal
1939,PRD028,WH04,2024-10-13,2046,0.93296853625171,-0.0708,1,Anomaly
1993,PRD028,WH05,2024-10-20,1309,0.5968992248062015,0.095,0,Normal
2099,PRD028,WH06,2024-11-03,1736,0.791609667122663,0.0,0,Normal
2160,PRD028,WH08,2024-11-10,1040,0.4742362061103511,0.0741,0,Normal
2260,PRD028,WH01,2024-12-01,1242,0.5663474692202463,0.0552,0,Normal
2264,PRD028,WH02,2024-12-01,908,0.41404468764249885,0.0982,0,Normal
2280,PRD028,WH04,2024-12-01,835,0.3807569539443684,0.096,0,Normal
2387,PRD028,WH06,2024-12-15,1245,0.5677154582763337,0.1001,0,Normal
2457,PRD028,WH02,2024-12-29,1466,0.6684906520747834,0.0282,0,Normal
2472,PRD028,WH04,2024-12-29,1072,0.488828089375285,0.083,0,Normal
2473,PRD028,WH05,2024-12-29,68,0.031007751937984496,0.0004,0,Normal
91,PRD029,WH08,2024-01-14,2209,0.8545454545454545,0.0031,0,Normal
120,PRD029,WH04,2024-01-21,2585,1.0,-0.0593,1,Anomaly
123,PRD029,WH05,2024-01-21,1948,0.75357833655706,0.083,0,Normal
214,PRD029,WH04,2024-02-04,1849,0.7152804642166344,0.0736,0,Normal
263,PRD029,WH04,2024-02-11,886,0.34274661508704063,0.1135,0,Normal
281,PRD029,WH07,2024-02-11,980,0.379110251450677,0.1006,0,Normal
310,PRD029,WH04,2024-02-18,1543,0.5969052224371373,0.1427,0,Normal
347,PRD029,WH02,2024-02-25,881,0.3408123791102515,0.1151,0,Normal
366,PRD029,WH05,2024-02-25,78,0.030174081237911026,0.0123,0,Normal
381,PRD029,WH08,2024-02-25,1169,0.45222437137330757,0.1146,0,Normal
482,PRD029,WH01,2024-03-17,2460,0.9516441005802708,0.0141,0,Normal
495,PRD029,WH03,2024-03-17,954,0.3690522243713733,0.1107,0,Normal
541,PRD029,WH03,2024-03-24,2195,0.8491295938104448,0.0805,0,Normal
587,PRD029,WH02,2024-03-31,1461,0.565183752417795,0.075,0,Normal
590,PRD029,WH03,2024-03-31,1423,0.5504835589941973,0.1332,0,Normal
601,PRD029,WH05,2024-03-31,1135,0.43907156673114117,0.1339,0,Normal
654,PRD029,WH05,2024-04-07,1425,0.5512572533849129,0.0809,0,Normal
660,PRD029,WH06,2024-04-07,2359,0.9125725338491296,0.0046,0,Normal
670,PRD029,WH08,2024-04-07,366,0.1415860735009671,0.0776,0,Normal
741,PRD029,WH04,2024-04-21,1065,0.4119922630560928,0.1064,0,Normal
